code_ibge;name;slug;region_code
2200277;ALEGRETE DO PIAUÍ;Alegrete do Piauí;PI
2202091;CALDEIRÃO GRANDE DO PIAUÍ;Caldeirão Grande do Piauí;PI
2205151;JACOBINA DO PIAUÍ;Jacobina do Piauí;PI
2205953;MARCOLÂNDIA;Marcolândia;PI
2207777;PATOS DO PIAUÍ;Patos do Piauí;PI
2208650;QUEIMADA NOVA;Queimada Nova;PI
2209351;SANTANA DO PIAUÍ;Santana do Piauí;PI
2201960;BRASILEIRA;Brasileira;PI
2210052;SÃO JOSÉ DO DIVINO;São José do Divino;PI
2201919;BOM PRINCÍPIO DO PIAUÍ;Bom Princípio do Piauí;PI
2608453;LAGOA DO CARRO;Lagoa do Carro;PE
2616183;VERTENTE DO LÉRIO;Vertente do Lério;PE
2616506;XEXÉU;Xexéu;PE
2608255;JUCATI;Jucati;PE
2612455;SANTA CRUZ;Santa Cruz;PE
2605152;DORMENTES;Dormentes;PE
2600104;AFOGADOS DA INGAZEIRA;Afogados da Ingazeira;PE
2600203;AFRÂNIO;Afrânio;PE
2600302;AGRESTINA;Agrestina;PE
2600401;ÁGUA PRETA;Água Preta;PE
2600500;ÁGUAS BELAS;Águas Belas;PE
2600609;ALAGOINHA;Alagoinha;PE
2600708;ALIANÇA;Aliança;PE
2600807;ALTINHO;Altinho;PE
2600906;AMARAJI;Amaraji;PE
2601003;ANGELIM;Angelim;PE
2601102;ARARIPINA;Araripina;PE
2601201;ARCOVERDE;Arcoverde;PE
2601300;BARRA DE GUABIRABA;Barra de Guabiraba;PE
2601409;BARREIROS;Barreiros;PE
2601508;BELÉM DE MARIA;Belém de Maria;PE
2601607;BELÉM DE SÃO FRANCISCO;Belém do São Francisco;PE
2601706;BELO JARDIM;Belo Jardim;PE
2601805;BETÂNIA;Betânia;PE
2601904;BEZERROS;Bezerros;PE
2602001;BODOCÓ;Bodocó;PE
2602100;BOM CONSELHO;Bom Conselho;PE
2602209;BOM JARDIM;Bom Jardim;PE
2602308;BONITO;Bonito;PE
2602407;BREJÃO;Brejão;PE
2602506;BREJINHO;Brejinho;PE
2602605;BREJO DA MADRE DE DEUS;Brejo da Madre de Deus;PE
2602704;BUENOS AIRES;Buenos Aires;PE
2602803;BUÍQUE;Buíque;PE
2602902;CABO DE SANTO AGOSTINHO;Cabo de Santo Agostinho;PE
2603009;CABROBÓ;Cabrobó;PE
2603108;CACHOEIRINHA;Cachoeirinha;PE
2603207;CAETÉS;Caetés;PE
2603306;CALÇADO;Calçado;PE
2603405;CALUMBI;Calumbi;PE
2603504;CAMOCIM DE SÃO FÉLIX;Camocim de São Félix;PE
2603603;CAMUTANGA;Camutanga;PE
2603702;CANHOTINHO;Canhotinho;PE
2603801;CAPOEIRAS;Capoeiras;PE
2603900;CARNAÍBA;Carnaíba;PE
2604007;CARPINA;Carpina;PE
2604106;CARUARU;Caruaru;PE
2604205;CATENDE;Catende;PE
2604304;CEDRO;Cedro;PE
2604403;CHÃ DE ALEGRIA;Chã de Alegria;PE
2604502;CHÃ GRANDE;Chã Grande;PE
2604601;CONDADO;Condado;PE
2604700;CORRENTES;Correntes;PE
2604809;CORTÊS;Cortês;PE
2604908;CUMARU;Cumaru;PE
2605004;CUPIRA;Cupira;PE
2605103;CUSTÓDIA;Custódia;PE
2605202;ESCADA;Escada;PE
2605301;EXU;Exu;PE
2605400;FEIRA NOVA;Feira Nova;PE
2605509;FERREIROS;Ferreiros;PE
2605608;FLORES;Flores;PE
2605707;FLORESTA;Floresta;PE
2605806;FREI MIGUELINHO;Frei Miguelinho;PE
2605905;GAMELEIRA;Gameleira;PE
2606002;GARANHUNS;Garanhuns;PE
2606101;GLÓRIA DO GOITÁ;Glória do Goitá;PE
2606200;GOIANA;Goiana;PE
2606309;GRANITO;Granito;PE
2606408;GRAVATÁ;Gravatá;PE
2606507;IATI;Iati;PE
2606606;IBIMIRIM;Ibimirim;PE
2606705;IBIRAJUBA;Ibirajuba;PE
2606804;IGARASSU;Igarassu;PE
2606903;IGUARACI;Iguaracy;PE
2607000;INAJÁ;Inajá;PE
2607109;INGAZEIRA;Ingazeira;PE
2607208;IPOJUCA;Ipojuca;PE
2607307;IPUBI;Ipubi;PE
2607406;ITACURUBA;Itacuruba;PE
2607505;ITAÍBA;Itaíba;PE
2607604;ILHA DE ITAMARACÁ;Ilha de Itamaracá;PE
2607703;ITAPETIM;Itapetim;PE
2607802;ITAQUITINGA;Itaquitinga;PE
2607901;JABOATÃO DOS GUARARAPES;Jaboatão dos Guararapes;PE
2608008;JATAÚBA;Jataúba;PE
2608107;JOÃO ALFREDO;João Alfredo;PE
2608206;JOAQUIM NABUCO;Joaquim Nabuco;PE
2608305;JUPI;Jupi;PE
2608404;JUREMA;Jurema;PE
2608503;LAGOA DO ITAENGA;Lagoa de Itaenga;PE
2608602;LAGOA DO OURO;Lagoa do Ouro;PE
2608701;LAGOA DOS GATOS;Lagoa dos Gatos;PE
2608800;LAJEDO;Lajedo;PE
2608909;LIMOEIRO;Limoeiro;PE
2609006;MACAPARANA;Macaparana;PE
2609105;MACHADOS;Machados;PE
2609204;MARAIAL;Maraial;PE
2609303;MIRANDIBA;Mirandiba;PE
2609402;MORENO;Moreno;PE
2609501;NAZARÉ DA MATA;Nazaré da Mata;PE
2609600;OLINDA;Olinda;PE
2609709;OROBÓ;Orobó;PE
2609808;OROCÓ;Orocó;PE
2609907;OURICURI;Ouricuri;PE
2610004;PALMARES;Palmares;PE
2610103;PALMEIRINA;Palmeirina;PE
2610202;PANELAS;Panelas;PE
2610301;PARANATAMA;Paranatama;PE
2610400;PARNAMIRIM;Parnamirim;PE
2610509;PASSIRA;Passira;PE
2610608;PAUDALHO;Paudalho;PE
2610707;PAULISTA;Paulista;PE
2610806;PEDRA;Pedra;PE
2610905;PESQUEIRA;Pesqueira;PE
2611002;PETROLÂNDIA;Petrolândia;PE
2611101;PETROLINA;Petrolina;PE
2611200;POÇÃO;Poção;PE
2611309;POMBOS;Pombos;PE
2611408;PRIMAVERA;Primavera;PE
2611507;QUIPAPÁ;Quipapá;PE
2611606;RECIFE;Recife;PE
2611705;RIACHO DAS ALMAS;Riacho das Almas;PE
2611804;RIBEIRÃO;Ribeirão;PE
2611903;RIO FORMOSO;Rio Formoso;PE
2612000;SAIRÉ;Sairé;PE
2612109;SALGADINHO;Salgadinho;PE
2612208;SALGUEIRO;Salgueiro;PE
2612307;SALOÁ;Saloá;PE
2612406;SANHARÓ;Sanharó;PE
2612505;SANTA CRUZ DO CAPIBARIBE;Santa Cruz do Capibaribe;PE
2612604;SANTA MARIA DA BOA VISTA;Santa Maria da Boa Vista;PE
2612703;SANTA MARIA DO CAMBUCÁ;Santa Maria do Cambucá;PE
2612802;SANTA TEREZINHA;Santa Terezinha;PE
2612901;SÃO BENEDITO DO SUL;São Benedito do Sul;PE
2613008;SÃO BENTO DO UNA;São Bento do Una;PE
2613107;SÃO CAITANO;São Caitano;PE
2613206;SÃO JOÃO;São João;PE
2613305;SÃO JOAQUIM DO MONTE;São Joaquim do Monte;PE
2613404;SÃO JOSÉ DA COROA GRANDE;São José da Coroa Grande;PE
2613503;SÃO JOSÉ DO BELMONTE;São José do Belmonte;PE
2613602;SÃO JOSÉ DO EGITO;São José do Egito;PE
2613701;SÃO LOURENÇO DA MATA;São Lourenço da Mata;PE
2613800;SÃO VICENTE FERRER;São Vicente Férrer;PE
2613909;SERRA TALHADA;Serra Talhada;PE
2614006;SERRITA;Serrita;PE
2614105;SERTÂNIA;Sertânia;PE
2614204;SIRINHAÉM;Sirinhaém;PE
2614303;MOREILÂNDIA;Moreilândia;PE
2614402;SOLIDÃO;Solidão;PE
2614501;SURUBIM;Surubim;PE
2614600;TABIRA;Tabira;PE
2614709;TACAIMBÓ;Tacaimbó;PE
2614808;TACARATU;Tacaratu;PE
2607653;ITAMBÉ;Itambé;PE
2615003;TAQUARITINGA DO NORTE;Taquaritinga do Norte;PE
2615102;TEREZINHA;Terezinha;PE
2615201;TERRA NOVA;Terra Nova;PE
2615300;TIMBAÚBA;Timbaúba;PE
2615409;TORITAMA;Toritama;PE
2615508;TRACUNHAÉM;Tracunhaém;PE
2615607;TRINDADE;Trindade;PE
2615706;TRIUNFO;Triunfo;PE
2615805;TUPANATINGA;Tupanatinga;PE
2615904;TUPARETAMA;Tuparetama;PE
2616001;VENTUROSA;Venturosa;PE
2616100;VERDEJANTE;Verdejante;PE
2616209;VERTENTES;Vertentes;PE
2616308;VICÊNCIA;Vicência;PE
2616407;VITÓRIA DE SANTO ANTÃO;Vitória de Santo Antão;PE
2603454;CAMARAGIBE;Camaragibe;PE
2600054;ABREU E LIMA;Abreu e Lima;PE
2607752;ITAPISSUMA;Itapissuma;PE
2603926;CARNAUBEIRA DA PENHA;Carnaubeira da Penha;PE
2611533;QUIXABA;Quixaba;PE
2612471;SANTA CRUZ DA BAIXA VERDE;Santa Cruz da Baixa Verde;PE
2706448;PARIPUEIRA;Paripueira;AL
2702553;ESTRELA DE ALAGOAS;Estrela de Alagoas;AL
2706422;PARICONHA;Pariconha;AL
2806404;SANTANA DO SÃO FRANCISCO;Santana do São Francisco;SE
3162955;SÃO JOSÉ DA LAPA;São José da Lapa;MG
3112653;CAPITÃO ANDRADE;Capitão Andrade;MG
3115458;CATUJI;Catuji;MG
3135076;JAMPRUCA;Jampruca;MG
3122454;DIVISÓPOLIS;Divisópolis;MG
3140555;MATA VERDE;Mata Verde;MG
3146750;PALMÓPOLIS;Palmópolis;MG
3123858;ENTRE FOLHAS;Entre Folhas;MG
3131158;IPABA;Ipaba;MG
3157252;SANTA BÁRBARA DO LESTE;Santa Bárbara do Leste;MG
3159357;SANTA RITA DE MINAS;Santa Rita de Minas;MG
3170057;UBAPORANGA;Ubaporanga;MG
3158953;SANTANA DO PARAÍSO;Santana do Paraíso;MG
3123528;DURANDÉ;Durandé;MG
3162559;SÃO JOÃO DO MANHUAÇU;São João do Manhuaçu;MG
3162575;SÃO JOÃO DO MANTENINHA;São João do Manteninha;MG
3101631;ALFREDO VASCONCELOS;Alfredo Vasconcelos;MG
3125952;FERVEDOURO;Fervedouro;MG
3114550;CARNEIRINHO;Carneirinho;MG
3138625;LIMEIRA DO OESTE;Limeira do Oeste;MG
3165578;SENADOR AMARAL;Senador Amaral;MG
3136652;JUATUBA;Juatuba;MG
3130051;ICARAÍ DE MINAS;Icaraí de Minas;MG
3138658;LONTRA;Lontra;MG
3143450;MONTEZUMA;Montezuma;MG
3170529;URUCUIA;Urucuia;MG
2700102;ÁGUA BRANCA;Água Branca;AL
2700201;ANADIA;Anadia;AL
2700300;ARAPIRACA;Arapiraca;AL
2700409;ATALAIA;Atalaia;AL
2700508;BARRA DE SANTO ANTÔNIO;Barra de Santo Antônio;AL
2700607;BARRA DE SÃO MIGUEL;Barra de São Miguel;AL
2700706;BATALHA;Batalha;AL
2700805;BELÉM;Belém;AL
2700904;BELO MONTE;Belo Monte;AL
2701001;BOCA DA MATA;Boca da Mata;AL
2701100;BRANQUINHA;Branquinha;AL
2701209;CACIMBINHAS;Cacimbinhas;AL
2701308;CAJUEIRO;Cajueiro;AL
2701407;CAMPO ALEGRE;Campo Alegre;AL
2701506;CAMPO GRANDE;Campo Grande;AL
2701605;CANAPI;Canapi;AL
2701704;CAPELA;Capela;AL
2701803;CARNEIROS;Carneiros;AL
2701902;CHÃ PRETA;Chã Preta;AL
2702009;COITÉ DO NÓIA;Coité do Nóia;AL
2702108;COLÔNIA LEOPOLDINA;Colônia Leopoldina;AL
2702207;COQUEIRO SECO;Coqueiro Seco;AL
2702306;CORURIPE;Coruripe;AL
2702405;DELMIRO GOUVEIA;Delmiro Gouveia;AL
2702504;DOIS RIACHOS;Dois Riachos;AL
2702603;FEIRA GRANDE;Feira Grande;AL
2702702;FELIZ DESERTO;Feliz Deserto;AL
2702801;FLEXEIRAS;Flexeiras;AL
2702900;GIRAU DO PONCIANO;Girau do Ponciano;AL
2703007;IBATEGUARA;Ibateguara;AL
2703106;IGACI;Igaci;AL
2703205;IGREJA NOVA;Igreja Nova;AL
2703304;INHAPI;Inhapi;AL
2703403;JACARÉ DOS HOMENS;Jacaré dos Homens;AL
2703502;JACUÍPE;Jacuípe;AL
2703601;JAPARATINGA;Japaratinga;AL
2703700;JARAMATAIA;Jaramataia;AL
2703809;JOAQUIM GOMES;Joaquim Gomes;AL
2703908;JUNDIÁ;Jundiá;AL
2704005;JUNQUEIRO;Junqueiro;AL
2704104;LAGOA DA CANOA;Lagoa da Canoa;AL
2704203;LIMOEIRO DE ANADIA;Limoeiro de Anadia;AL
2704302;MACEIÓ;Maceió;AL
2704401;MAJOR ISIDORO;Major Isidoro;AL
2704500;MARAGOGI;Maragogi;AL
2704609;MARAVILHA;Maravilha;AL
2704708;MARECHAL DEODORO;Marechal Deodoro;AL
2704807;MARIBONDO;Maribondo;AL
2704906;MAR VERMELHO;Mar Vermelho;AL
2705002;MATA GRANDE;Mata Grande;AL
2705101;MATRIZ DE CAMARAGIBE;Matriz de Camaragibe;AL
2705200;MESSIAS;Messias;AL
2705309;MINADOR DO NEGRÃO;Minador do Negrão;AL
2705408;MONTEIRÓPOLIS;Monteirópolis;AL
2705507;MURICI;Murici;AL
2705606;NOVO LINO;Novo Lino;AL
2705705;OLHO D'ÁGUA DAS FLORES;Olho d'Água das Flores;AL
2705804;OLHO D'ÁGUA DO CASADO;Olho d'Água do Casado;AL
2705903;OLHO D'ÁGUA GRANDE;Olho d'Água Grande;AL
2706000;OLIVENÇA;Olivença;AL
2706109;OURO BRANCO;Ouro Branco;AL
2706208;PALESTINA;Palestina;AL
2706307;PALMEIRA DOS ÍNDIOS;Palmeira dos Índios;AL
2706406;PÃO DE AÇÚCAR;Pão de Açúcar;AL
2706505;PASSO DE CAMARAGIBE;Passo de Camaragibe;AL
2706604;PAULO JACINTO;Paulo Jacinto;AL
2706703;PENEDO;Penedo;AL
2706802;PIAÇABUÇU;Piaçabuçu;AL
2706901;PILAR;Pilar;AL
2707008;PINDOBA;Pindoba;AL
2707107;PIRANHAS;Piranhas;AL
2707206;POÇO DAS TRINCHEIRAS;Poço das Trincheiras;AL
2707305;PORTO CALVO;Porto Calvo;AL
2707404;PORTO DE PEDRAS;Porto de Pedras;AL
2707503;PORTO REAL DO COLÉGIO;Porto Real do Colégio;AL
2707602;QUEBRANGULO;Quebrangulo;AL
2707701;RIO LARGO;Rio Largo;AL
2707800;ROTEIRO;Roteiro;AL
2707909;SANTA LUZIA DO NORTE;Santa Luzia do Norte;AL
2708006;SANTANA DO IPANEMA;Santana do Ipanema;AL
2708105;SANTANA DO MUNDAÚ;Santana do Mundaú;AL
2708204;SÃO BRÁS;São Brás;AL
2708303;SÃO JOSÉ DA LAJE;São José da Laje;AL
2708402;SÃO JOSÉ DA TAPERA;São José da Tapera;AL
2708501;SÃO LUÍS DO QUITUNDE;São Luís do Quitunde;AL
2708600;SÃO MIGUEL DOS CAMPOS;São Miguel dos Campos;AL
2708709;SÃO MIGUEL DOS MILAGRES;São Miguel dos Milagres;AL
2708808;SÃO SEBASTIÃO;São Sebastião;AL
2708907;SATUBA;Satuba;AL
2709004;TANQUE D'ARCA;Tanque d'Arca;AL
2709103;TAQUARANA;Taquarana;AL
2709202;TRAIPU;Traipu;AL
2709301;UNIÃO DOS PALMARES;União dos Palmares;AL
2709400;VIÇOSA;Viçosa;AL
2702355;CRAÍBAS;Craíbas;AL
2708956;SENADOR RUI PALMEIRA;Senador Rui Palmeira;AL
3135050;JAÍBA;Jaíba;MG
3139250;MAMONAS;Mamonas;MG
3140852;MATIAS CARDOSO;Matias Cardoso;MG
3149150;PEDRAS DE MARIA DA CRUZ;Pedras de Maria da Cruz;MG
3154457;RIACHINHO;Riachinho;MG
3103751;ARAPORÃ;Araporã;MG
3137536;LAGOA GRANDE;Lagoa Grande;MG
3301850;GUAPIMIRIM;Guapimirim;RJ
3300456;BELFORD ROXO;Belford Roxo;RJ
3304144;QUEIMADOS;Queimados;RJ
3302270;JAPERI;Japeri;RJ
3301157;CARDOSO MOREIRA;Cardoso Moreira;RJ
3306156;VARRE-SAI;Varre-Sai;RJ
3300159;APERIBÉ;Aperibé;RJ
3304524;RIO DAS OSTRAS;Rio das Ostras;RJ
3304128;QUATIS;Quatis;RJ
3300225;AREAL;Areal;RJ
3300951;COMENDADOR LEVY GASPARIAN;Comendador Levy Gasparian;RJ
3203346;MARECHAL FLORIANO;Marechal Floriano;ES
3202652;IRUPI;Irupi;ES
3204658;SÃO DOMINGOS DO NORTE;São Domingos do Norte;ES
3205150;VILA PAVÃO;Vila Pavão;ES
3527256;LOURDES;Lourdes;SP
3548054;SANTO ANTÔNIO DO ARACANGUÁ;Santo Antônio do Aracanguá;SP
3549250;SÃO JOÃO DE IRACEMA;São João de Iracema;SP
3520442;ILHA SOLTEIRA;Ilha Solteira;SP
3552551;SUZANÁPOLIS;Suzanápolis;SP
3510153;CANITAR;Canitar;SP
3515152;ENGENHEIRO COELHO;Engenheiro Coelho;SP
3519071;HORTOLÂNDIA;Hortolândia;SP
3519055;HOLAMBRA;Holambra;SP
3554953;TUIUTI;Tuiuti;SP
3556354;VARGEM;Vargem;SP
3557303;ESTIVA GERBI;Estiva Gerbi;SP
3515129;EMILIANÓPOLIS;Emilianópolis;SP
3537156;PEDRINHAS PAULISTA;Pedrinhas Paulista;SP
3506359;BERTIOGA;Bertioga;SP
3509254;CAJATI;Cajati;SP
3520426;ILHA COMPRIDA;Ilha Comprida;SP
3555356;UBARANA;Ubarana;SP
3557154;ZACARIAS;Zacarias;SP
3514924;ELISIÁRIO;Elisiário;SP
3528858;MARAPOAMA;Marapoama;SP
3533254;NOVAIS;Novais;SP
3503950;ASPÁSIA;Aspásia;SP
3529658;MESÓPOLIS;Mesópolis;SP
3532843;NOVA CANAÃ PAULISTA;Nova Canaã Paulista;SP
3540259;PONTALINDA;Pontalinda;SP
3536257;PARISI;Parisi;SP
3503158;ARAPEÍ;Arapeí;SP
3540754;POTIM;Potim;SP
3500758;ALAMBARI;Alambari;SP
3505351;BARRA DO CHAPÉU;Barra do Chapéu;SP
3509452;CAMPINA DO MONTE ALEGRE;Campina do Monte Alegre;SP
2605459;FERNANDO DE NORONHA;Fernando de Noronha;PE
2401453;BARAÚNA;Baraúna;RN
2922250;Muquém de São Francisco;Muquém do São Francisco;BA
2922730;NOVA FÁTIMA;Nova Fátima;BA
2922755;NOVA IBIÁ;Nova Ibiá;BA
2922854;NOVA REDENÇÃO;Nova Redenção;BA
2923035;NOVO HORIZONTE;Novo Horizonte;BA
2923050;NOVO TRIUNFO;Novo Triunfo;BA
2923357;OUROLÂNDIA;Ourolândia;BA
2924678;PIRAÍ DO NORTE;Piraí do Norte;BA
2925253;PONTO NOVO;Ponto Novo;BA
2925758;PRESIDENTE TANCREDO NEVES;Presidente Tancredo Neves;BA
2925931;QUIXABEIRA;Quixabeira;BA
2926657;RIBEIRÃO DO LARGO;Ribeirão do Largo;BA
2928950;SÃO DOMINGOS;São Domingos;BA
2929057;SÃO FÉLIX DO CORIBE;São Félix do Coribe;BA
2929370;SÃO JOSÉ DO JACUÍPE;São José do Jacuípe;BA
2929354;SÃO JOSÉ DA VITÓRIA;São José da Vitória;BA
2929750;SAUBARA;Saubara;BA
2930154;SERRA DO RAMALHO;Serra do Ramalho;BA
2930758;SÍTIO DO MATO;Sítio do Mato;BA
2930766;SÍTIO DO QUINTO;Sítio do Quinto;BA
2930774;SOBRADINHO;Sobradinho;BA
2932457;UMBURANAS;Umburanas;BA
2933174;VARZEDO;Varzedo;BA
2933257;VEREDA;Vereda;BA
3522158;ITAÓCA;Itaoca;SP
3522653;ITAPIRAPUÃ PAULISTA;Itapirapuã Paulista;SP
3543253;RIBEIRÃO GRANDE;Ribeirão Grande;SP
3507159;BOM SUCESSO DE ITARARÉ;Bom Sucesso de Itararé;SP
3532827;NOVA CAMPINA;Nova Campina;SP
3553856;TAQUARIVAÍ;Taquarivaí;SP
3501152;ALUMÍNIO;Alumínio;SP
3502754;ARAÇARIGUAMA;Araçariguama;SP
2918555;JUSSARI;Jussari;BA
2901155;AMÉRICA DOURADA;América Dourada;BA
2902252;ARATACA;Arataca;BA
2903235;BARRO ALTO;Barro Alto;BA
2904753;BURITIRAMA;Buritirama;BA
2906857;CAPELA DO ALTO ALEGRE;Capela do Alto Alegre;BA
2906873;CAPIM GROSSO;Capim Grosso;BA
2906824;CANUDOS;Canudos;BA
2910057;DIAS D'ÁVILA;Dias d'Ávila;BA
2910750;FÁTIMA;Fátima;BA
2910859;FILADÉLFIA;Filadélfia;BA
2911253;GAVIÃO;Gavião;BA
2911659;GUAJERU;Guajeru;BA
2911857;HELIÓPOLIS;Heliópolis;BA
2918357;JOÃO DOURADO;João Dourado;BA
2800100;AMPARO DE SÃO FRANCISCO;Amparo do São Francisco;SE
2800209;AQUIDABÃ;Aquidabã;SE
2800308;ARACAJU;Aracaju;SE
2800407;ARAUÁ;Arauá;SE
2800506;AREIA BRANCA;Areia Branca;SE
2800605;BARRA DOS COQUEIROS;Barra dos Coqueiros;SE
2800704;BREJO GRANDE;Brejo Grande;SE
2800670;BOQUIM;Boquim;SE
2910727;EUNÁPOLIS;Eunápolis;BA
2801009;CAMPO DO BRITO;Campo do Brito;SE
2801108;CANHOBA;Canhoba;SE
2801207;CANINDÉ DE SÃO FRANCISCO;Canindé de São Francisco;SE
2801306;CAPELA;Capela;SE
2801405;CARIRA;Carira;SE
2801504;CARMÓPOLIS;Carmópolis;SE
2801603;CEDRO DE SÃO JOÃO;Cedro de São João;SE
2801702;CRISTINÁPOLIS;Cristinápolis;SE
2804458;NOSSA SENHORA APARECIDA;Nossa Senhora Aparecida;SE
2801900;CUMBE;Cumbe;SE
2802007;DIVINA PASTORA;Divina Pastora;SE
2802106;ESTÂNCIA;Estância;SE
2802205;FEIRA NOVA;Feira Nova;SE
2802304;FREI PAULO;Frei Paulo;SE
2802502;GENERAL MAYNARD;General Maynard;SE
2802403;GARARU;Gararu;SE
2802601;GRACCHO CARDOSO;Gracho Cardoso;SE
2802700;ILHA DAS FLORES;Ilha das Flores;SE
2802809;INDIAROBA;Indiaroba;SE
2802908;ITABAIANA;Itabaiana;SE
2803005;ITABAIANINHA;Itabaianinha;SE
2803104;ITABI;Itabi;SE
2803203;ITAPORANGA D'AJUDA;Itaporanga d'Ajuda;SE
2803302;JAPARATUBA;Japaratuba;SE
2803401;JAPOATÃ;Japoatã;SE
2803500;LAGARTO;Lagarto;SE
2803609;LARANJEIRAS;Laranjeiras;SE
2803708;MACAMBIRA;Macambira;SE
2803807;MALHADA DOS BOIS;Malhada dos Bois;SE
2803906;MALHADOR;Malhador;SE
2804003;MARUIM;Maruim;SE
2804102;MOITA BONITA;Moita Bonita;SE
2804201;MONTE ALEGRE DE SERGIPE;Monte Alegre de Sergipe;SE
2804300;MURIBECA;Muribeca;SE
2804409;NEÓPOLIS;Neópolis;SE
2804508;NOSSA SENHORA DA GLÓRIA;Nossa Senhora da Glória;SE
2804607;NOSSA SENHORA DAS DORES;Nossa Senhora das Dores;SE
2804706;NOSSA SENHORA DE LOURDES;Nossa Senhora de Lourdes;SE
2804805;NOSSA SENHORA DO SOCORRO;Nossa Senhora do Socorro;SE
2804904;PACATUBA;Pacatuba;SE
2805000;PEDRA MOLE;Pedra Mole;SE
2805109;PEDRINHAS;Pedrinhas;SE
2805208;PINHÃO;Pinhão;SE
2805307;PIRAMBU;Pirambu;SE
2805406;POÇO REDONDO;Poço Redondo;SE
2805505;POÇO VERDE;Poço Verde;SE
2805604;PORTO DA FOLHA;Porto da Folha;SE
2805703;PROPRIÁ;Propriá;SE
2805802;RIACHÃO DO DANTAS;Riachão do Dantas;SE
2805901;RIACHUELO;Riachuelo;SE
2806008;RIBEIRÓPOLIS;Ribeirópolis;SE
2806107;ROSÁRIO DO CATETE;Rosário do Catete;SE
2806206;SALGADO;Salgado;SE
2806305;SANTA LUZIA DO ITANHY;Santa Luzia do Itanhy;SE
3554656;TORRE DE PEDRA;Torre de Pedra;SP
2806503;SANTA ROSA DE LIMA;Santa Rosa de Lima;SE
2806602;SANTO AMARO DAS BROTAS;Santo Amaro das Brotas;SE
2806701;SÃO CRISTÓVÃO;São Cristóvão;SE
2806800;SÃO DOMINGOS;São Domingos;SE
2806909;SÃO FRANCISCO;São Francisco;SE
2807006;SÃO MIGUEL DO ALEIXO;São Miguel do Aleixo;SE
2807105;SIMÃO DIAS;Simão Dias;SE
2807204;SIRIRI;Siriri;SE
2807303;TELHA;Telha;SE
2807402;TOBIAS BARRETO;Tobias Barreto;SE
2807501;TOMAR DO GERU;Tomar do Geru;SE
2807600;UMBAÚBA;Umbaúba;SE
2900355;ADUSTINA;Adustina;BA
2901353;ANDORINHA;Andorinha;BA
2901957;APUAREMA;Apuarema;BA
2902054;ARAÇAS;Araçás;BA
2902658;BANZAÊ;Banzaê;BA
2903953;BOM JESUS DA SERRA;Bom Jesus da Serra;BA
2904050;BONITO;Bonito;BA
2904852;CABACEIRAS DO PARAGUAÇU;Cabaceiras do Paraguaçu;BA
2905156;CAETANOS;Caetanos;BA
2906899;CARAÍBAS;Caraíbas;BA
2907558;CATURAMA;Caturama;BA
2910776;FEIRA DA MATA;Feira da Mata;BA
2913457;IGRAPIÚNA;Igrapiúna;BA
2914653;ITABELA;Itabela;BA
2915353;ITAGUAÇU DA BAHIA;Itaguaçu da Bahia;BA
2916856;ITATIM;Itatim;BA
2917334;IUIÚ;Iuiu;BA
2918456;JUCURUÇU;Jucuruçu;BA
2918753;LAGOA REAL;Lagoa Real;BA
2919058;Lajedo do Tabocal;Lajedo do Tabocal;BA
2919926;MADRE DE DEUS;Madre de Deus;BA
2921054;MATINA;Matina;BA
2921450;MIRANTE;Mirante;BA
2922052;MULUNGU DO MORRO;Mulungu do Morro;BA
2900108;ABAÍRA;Abaíra;BA
2900207;ABARÉ;Abaré;BA
2900306;ACAJUTIBA;Acajutiba;BA
2900405;ÁGUA FRIA;Água Fria;BA
2900504;ÉRICO CARDOSO;Érico Cardoso;BA
2900603;AIQUARA;Aiquara;BA
2900702;ALAGOINHAS;Alagoinhas;BA
2900801;ALCOBAÇA;Alcobaça;BA
2900900;ALMADINA;Almadina;BA
2901007;AMARGOSA;Amargosa;BA
2901106;AMÉLIA RODRIGUES;Amélia Rodrigues;BA
2901205;ANAGÉ;Anagé;BA
2901304;ANDARAÍ;Andaraí;BA
2901403;ANGICAL;Angical;BA
2901502;ANGUERA;Anguera;BA
2901601;ANTAS;Antas;BA
2901700;ANTÔNIO CARDOSO;Antônio Cardoso;BA
2901809;ANTÔNIO GONÇALVES;Antônio Gonçalves;BA
2901908;APORÁ;Aporá;BA
2902005;ARACATU;Aracatu;BA
2902104;ARACI;Araci;BA
2902203;ARAMARI;Aramari;BA
2902302;ARATUÍPE;Aratuípe;BA
2902401;AURELINO LEAL;Aurelino Leal;BA
2902500;BAIANÓPOLIS;Baianópolis;BA
2902609;BAIXA GRANDE;Baixa Grande;BA
2902708;BARRA;Barra;BA
2902807;BARRA DA ESTIVA;Barra da Estiva;BA
2902906;BARRA DO CHOÇA;Barra do Choça;BA
2903003;BARRA DO MENDES;Barra do Mendes;BA
2903102;BARRA DO ROCHA;Barra do Rocha;BA
2903201;BARREIRAS;Barreiras;BA
2903300;BARRO PRETO;Barro Preto;BA
2903409;BELMONTE;Belmonte;BA
2903508;BELO CAMPO;Belo Campo;BA
2903607;BIRITINGA;Biritinga;BA
2903706;BOA NOVA;Boa Nova;BA
2903805;BOA VISTA DO TUPIM;Boa Vista do Tupim;BA
2903904;BOM JESUS DA LAPA;Bom Jesus da Lapa;BA
2904001;BONINAL;Boninal;BA
2904100;BOQUIRA;Boquira;BA
